Time,Balance Before,Balance After,Profit,Action
2022-11-12 14:35:41,1 344.80,1 344.72,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9540 for 550 shares. Position AVG Price was 0.955327, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 14:35:41,1 344.07,1 344.80,+0.73,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9540 for 550 shares. Position AVG Price was 0.955327, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 14:34:26,1 344.15,1 344.07,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9471 for 550 shares. Position AVG Price was 0.955327, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:34:26,1 339.64,1 344.15,+4.52,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9471 for 550 shares. Position AVG Price was 0.955327, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:30:51,1 339.68,1 339.64,-0.04,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9504 for 300 shares
2022-11-12 14:30:42,1 339.69,1 339.68,-0.01,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9507 for 100 shares
2022-11-12 14:29:57,1 339.79,1 339.69,-0.10,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9510 for 700 shares. Position AVG Price was 0.958100, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:29:57,1 334.83,1 339.79,+4.96,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9510 for 700 shares. Position AVG Price was 0.958100, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:16:09,1 335.03,1 334.83,-0.20,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9581 for 1400 shares
2022-11-12 14:16:09,1 335.23,1 335.03,-0.20,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9581 for 1400 shares. Position AVG Price was 0.960064, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:16:09,1 337.98,1 335.23,-2.74,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9581 for 1400 shares. Position AVG Price was 0.960064, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:13:17,1 337.99,1 337.98,-0.01,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9596 for 100 shares
2022-11-12 14:11:19,1 338.18,1 337.99,-0.19,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9601 for 1300 shares
2022-11-12 14:11:19,1 338.37,1 338.18,-0.19,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9601 for 1300 shares. Position AVG Price was 0.960300, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:11:19,1 338.11,1 338.37,+0.26,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9601 for 1300 shares. Position AVG Price was 0.960300, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:10:49,1 338.29,1 338.11,-0.19,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9603 for 1300 shares
2022-11-12 14:10:49,1 338.48,1 338.29,-0.19,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9603 for 1300 shares. Position AVG Price was 0.960658, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:10:49,1 338.95,1 338.48,-0.46,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9603 for 1300 shares. Position AVG Price was 0.960658, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:02:56,1 338.96,1 338.95,-0.01,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9647 for 100 shares
2022-11-12 14:02:25,1 338.97,1 338.96,-0.01,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9655 for 100 shares
2022-11-12 14:01:39,1 339.05,1 338.97,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9604 for 550 shares
2022-11-12 14:01:04,1 339.13,1 339.05,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9593 for 550 shares
2022-11-12 14:00:46,1 339.29,1 339.13,-0.16,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9616 for 1100 shares. Position AVG Price was 0.957150, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:00:46,1 344.17,1 339.29,-4.88,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9616 for 1100 shares. Position AVG Price was 0.957150, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 14:00:07,1 344.25,1 344.17,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9579 for 550 shares
2022-11-12 13:59:17,1 344.33,1 344.25,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9564 for 550 shares
2022-11-12 13:59:17,1 344.41,1 344.33,-0.08,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9564 for 550 shares. Position AVG Price was 0.957800, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 13:59:17,1 345.18,1 344.41,-0.77,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9564 for 550 shares. Position AVG Price was 0.957800, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 13:56:03,1 345.26,1 345.18,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9578 for 550 shares
2022-11-12 13:56:03,1 345.34,1 345.26,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9578 for 550 shares. Position AVG Price was 0.954800, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 13:56:03,1 346.98,1 345.34,-1.65,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9578 for 550 shares. Position AVG Price was 0.954800, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 13:54:34,1 347.06,1 346.98,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9548 for 550 shares
2022-11-12 13:42:22,1 347.14,1 347.06,-0.08,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9541 for 550 shares. Position AVG Price was 0.951800, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 13:42:22,1 345.88,1 347.14,+1.26,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9541 for 550 shares. Position AVG Price was 0.951800, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 13:40:11,1 345.96,1 345.88,-0.08,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9578 for 550 shares. Position AVG Price was 0.951800, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 13:40:11,1 342.66,1 345.96,+3.29,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9578 for 550 shares. Position AVG Price was 0.951800, currency: USDT, rate: 0.997850, last updated rate on 2022-11-12T11:34:18Z, point value: 1.000000"
2022-11-12 13:35:01,1 342.74,1 342.66,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9522 for 550 shares
2022-11-12 13:34:43,1 342.82,1 342.74,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9514 for 550 shares
